Val,Val_pred,year,error
0.048715837912922354,0.033533674,1990,0.01518216417944953
0.49408497761802467,0.5280925,1990,-0.03400752592964379
0.36831845177653255,0.42709184,1990,-0.05877338515278874
1.153984498639468,1.3677504,1990,-0.21376590762579073
0.32324542588340094,0.26891327,1990,0.05433215684043219
0.10166543313163774,0.05524105,1990,0.04642438479560869
1.0126694051823364,1.1264199,1990,-0.11375049666550296
2.1068167043990225,1.2643934,1990,0.8424232555693716
1.2202937408658265,1.5952573,1990,-0.37496354139125354
0.864359194236246,0.64234126,1990,0.22201793809458337
0.25784260197296094,0.24484797,1990,0.012994633752250184
0.577791911837961,0.596625,1990,-0.01883305859813522
0.20775043091170298,0.35598713,1990,-0.1482367006839086
2.105936689251906,1.670494,1990,0.4354427288713518
0.29060984851788074,0.34432867,1990,-0.05371882317592114
0.3041290043321781,0.28618172,1990,0.01794728622113989
0.8063561559249264,0.6712234,1990,0.13513275390161095
0.8063561559249264,0.7863451,1990,0.020011031680236435
0.8063561559249264,0.6996678,1990,0.10668834453118858
0.8063561559249264,0.81478953,1990,-0.008433377690185928
0.3332415364608018,0.3470923,1990,-0.013850764192655851
0.3332415364608018,0.45756754,1990,-0.12432600633056479
0.3332415364608018,0.3755367,1990,-0.042295173563078214
0.3332415364608018,0.48601195,1990,-0.15277041570098715
1.333956165223322,1.3605428,1990,-0.0265866089771174
1.333956165223322,1.3572252,1990,-0.023269014448919156
1.333956165223322,1.3823538,1990,-0.04839761743048654
1.333956165223322,1.3790362,1990,-0.0450800229022883
0.49033162666736735,0.3778389,1990,0.11249271704136027
0.49033162666736735,0.42634243,1990,0.06398919893680705
0.49033162666736735,0.44946575,1990,0.04086587501941813
0.49033162666736735,0.4979692,1990,-0.0076375834804903175
0.12412318514989741,0.05596672,1990,0.06815646516488917
0.12412318514989741,0.033694144,1990,0.09042904081152804
0.12412318514989741,0.09437697,1990,0.02974621879266627
0.12412318514989741,0.07210435,1990,0.052018835417498424
0.11183679014451858,0.15248057,1990,-0.040643782317563326
0.1233715276347344,0.1921274,1990,-0.06875587896240305
0.28259415363538326,0.41669112,1990,-0.13409697080385624
0.04359501958209145,0.042400554,1990,0.0011944657595740552
0.02083022141366448,0.0051651807,1990,0.015665040756605526
0.6721745028599657,0.504699,1990,0.16747551108445302
0.54581521577902,0.49279776,1990,0.0530174536234872
0.9905876645328694,0.8981456,1990,0.09244204847833448
0.16256393482334613,0.19021381,1990,-0.027649879554438594
0.05516567503887049,0.08812399,1990,-0.03295831704658636
1.2474921023092926,1.0196313,1990,0.22786083571535953
1.7572882336977613,1.1576048,1990,0.5996834201220167
1.6739634402679446,1.5952573,1990,0.07870615801086456
0.7384600335458998,0.5991589,1990,0.13930115045111224
0.14414266895236344,0.24484797,1990,-0.10070529926834731
0.867554821005588,0.8328008,1990,0.03475401543689294
0.9945323658488923,0.93517303,1990,0.059359331180923514
1.0550049470969034,1.593811,1990,-0.5388060880593466
0.5536902613775609,0.5392582,1990,0.014432079328763336
0.14376385782109188,0.23676829,1990,-0.09300443257941318
1.2755792148103273,1.0667585,1990,0.20882070135970476
1.882234859947353,1.5779722,1990,0.30426268625655717
1.8223856688009108,1.7944963,1990,0.027889370964607085
0.6887187073811514,0.5856315,1990,0.10308721762742823
0.16757123966209633,0.23817569,1990,-0.07060445051200645
1.1939239177759853,0.8753695,1990,0.31855442858302263
0.8958013704025658,0.68587095,1990,0.209930424948922
1.1716826775145819,1.6381602,1990,-0.46647755121466616
0.30445706401449535,0.37427738,1990,-0.0698203190745702
0.10705087415945813,0.17034382,1990,-0.06329294212090686
0.22282631656705787,0.28988746,1990,-0.06706114151895592
0.5115932460402582,0.552796,1990,-0.04120276016243951
0.2575268872280032,0.5039197,1990,-0.24639283342171603
0.10053956519818055,0.1428282,1990,-0.0422886310889746
0.04756874800382111,0.047886226,1990,-0.00031747832240607704
0.3517728013798325,0.36392495,1990,-0.012152148981419308
0.21657626775280575,0.26072595,1990,-0.044149677481492955
0.6765863027322794,0.9083896,1990,-0.23180332520122282
0.10237818451142452,0.121165305,1990,-0.01878712086462833
0.039645315490057974,0.035377793,1990,0.004267522476008444
0.6311036154387879,0.608829,1990,0.02227459398493048
1.0815941986864133,0.5786702,1990,0.5029239950006528
0.7780485207010993,1.532358,1990,-0.7543095296452752
0.5839626574922994,0.3328116,1990,0.25115106348289995
0.0827572149178821,0.15901317,1990,-0.07625595210577665
1.4024542644676783,1.2764431,1990,0.12601114065023444
3.4492769001348353,2.1440265,1990,1.3052503822667934
1.8491979867676855,1.6291497,1990,0.22004831139842285
1.1019140245653065,0.765761,1990,0.3361530067659291
0.33689180345708947,0.2833531,1990,0.053538713170834584
0.37564728243724266,0.2664387,1990,0.10920858962909141
0.6298371216079248,0.28269705,1990,0.3471400698443903
0.3560480607129952,0.51220334,1990,-0.1561552750490287
0.11570826335944169,0.12159002,1990,-0.005881754912958212
0.0370487915137223,0.06430528,1990,-0.027256491615492942
0.8051303874914812,0.7105351,1990,0.09459527844835991
0.8126008752205811,0.71656317,1990,0.09603771003274542
1.2922582109785135,1.3438857,1990,-0.051627449192995334
0.42885441298936683,0.41209254,1990,0.016761876301515877
0.10887640013783455,0.1492401,1990,-0.040363706206388475
1.2298872972260801,1.1191207,1990,0.11076658017743513
1.233008508854415,1.3224287,1990,-0.08942019445369054
1.1393504321362007,1.3066596,1990,-0.1673091471408379
0.8451300397359482,0.7463932,1990,0.09873683600059668
0.23175804359789715,0.23754862,1990,-0.005790575910846141
0.33343462557591724,0.30645153,1990,0.02698309631146717
0.06834419317753891,0.17387664,1990,-0.10553245000330826
0.5902998740669535,0.6356383,1990,-0.045338422537202994
0.13250397982980902,0.1096422,1990,0.022861779657861542
0.050238947802438344,0.051130563,1990,-0.0008916152182678327
0.507590877727404,0.45996,1990,0.047630864099397985
0.7258541121143391,0.6942079,1990,0.031646205391316684
2.036538575584427,1.7960743,1990,0.24046430438233957
0.2531543371951946,0.23108672,1990,0.022067621139324534
0.2698131052917498,0.22260582,1990,0.04720728082122977
0.1451997835753463,0.20856355,1990,-0.06336376773137825
0.058727727543137195,0.1731337,1990,-0.11440597354290712
0.3290949997217616,0.47993356,1990,-0.15083856017280017
0.055183888670667224,0.06808409,1990,-0.012900202277437635
0.019095183349188673,0.019878626,1990,-0.0007834425205623038
0.5706685897630656,0.6104285,1990,-0.03975992233333947
0.03990329810409095,0.25294068,1990,-0.21303738645287013
1.202953266029476,1.1563207,1990,0.04663257492077233
0.11211013678180741,0.18891038,1990,-0.07680024322402908
0.08689559511158704,0.13162567,1990,-0.04473007210280658
1.0796367346428524,1.1264199,1990,-0.046783167204986986
1.840421768365424,1.3297279,1990,0.5106938802581242
0.983507383339083,1.5952573,1990,-0.611749898917997
0.5412153924470254,0.64234126,1990,-0.10112586369463716
0.15154068093154746,0.24484797,1990,-0.0933072872891633
0.3580553892415124,0.30187973,1990,0.05617565544062436
0.6042305969760859,0.30033275,1990,0.30389784212569837
0.41648878720902816,0.58679837,1990,-0.1703095826754628
0.15248315537184562,0.13363037,1990,0.018852790238560097
0.06078435002378046,0.07418241,1990,-0.013398063494648345
0.39139729780387594,0.67671275,1990,-0.28531545358467386
0.24601333590596255,0.6907403,1990,-0.44472695139796203
1.6358326455349277,1.548558,1990,0.08727464878504976
0.4249212658721096,0.37914672,1990,0.045774540932763286
0.24450568335433454,0.17521313,1990,0.06929255502601117
1.1198287704498875,0.7778863,1990,0.3419424989731419
0.9903496051289417,0.7519744,1990,0.23837520127075684
0.9502732590033799,1.3585892,1990,-0.40831591335990136
0.5224941494931118,0.41300058,1990,0.10949356584443015
0.10198063148297985,0.15730192,1990,-0.055321286189177435
1.4455578050826752,1.4177756,1990,0.02778217413174744
0.1876353964244127,0.21167971,1990,-0.02404431551349165
2.5756049945720045,2.514204,1990,0.06140096930344985
0.4172515005563404,0.3996402,1990,0.017611298034062584
0.2088209009000589,0.24229302,1990,-0.03347211422235474
0.24975543661257593,0.28186107,1990,-0.03210563020566137
0.12067354264899152,0.2145039,1990,-0.0938303565676604
0.30872883039651766,0.4085612,1990,-0.0998323695069705
0.12890204805996597,0.12228381,1990,0.006618239172961116
0.04513176089187983,0.010975868,1990,0.03415589245071533
0.2063114364711524,0.22327968,1990,-0.01696824831087579
0.10386344272151377,0.18937337,1990,-0.08550993126377676
0.21394041919476556,0.5152616,1990,-0.30132117128603886
0.3218086134393576,0.24403846,1990,0.07777015080050265
0.031123619350300988,0.00893929,1990,0.022184328931080063
0.9465817374075345,0.9881274,1990,-0.04154567300430023
1.3877939087348736,1.3614866,1990,0.02630735458906064
1.269011283753935,1.4950023,1990,-0.22599098599093814
0.6230135300264295,0.5898802,1990,0.03313330198382691
0.16668348022838878,0.19238697,1990,-0.02570348969558431
0.32128972381202014,0.2865831,1990,0.034706628023064456
0.12739902173345818,0.20751746,1990,-0.08011843825513587
0.5301193500060856,0.6743901,1990,-0.14427072758485682
0.10055452415450905,0.07604037,1990,0.024514151902044756
0.0521172407627918,0.02506999,1990,0.027047251498780414
0.5448940921292965,0.32170665,1990,0.22318743948800013
0.04358876734921659,0.2992704,1990,-0.2556816241150168
0.7331729473764519,0.74133956,1990,-0.008166616946973404
0.19082600028474433,0.13785988,1990,0.05296611936051948
0.05640217713376441,0.07934826,1990,-0.022946081540380338
2.476572902315736,1.6499144,1990,0.8266585184274913
2.468903838821046,1.8800715,1990,0.5888323180156871
2.1053269458077892,1.8886076,1990,0.2167193246148571
0.8836112209905289,0.85434526,1990,0.02926595893990025
0.37343042382690966,0.44275492,1990,-0.0693245004704231
0.8800711381276521,0.7812542,1990,0.09881696580251786
0.6261814819820432,0.56088847,1990,0.06529301276283539
1.669801653142367,1.5753525,1990,0.09444910358944947
0.2376629967839479,0.25056052,1990,-0.01289752529551988
0.06132951100898977,0.066946186,1990,-0.005616675116288702
0.50395682658681,0.48598224,1990,0.01797458734044155
0.3922314118635011,0.38769647,1990,0.004534937072927958
1.1955826369470826,1.3411298,1990,-0.14554714286859127
0.19776437471554972,0.24813576,1990,-0.05037138571097158
0.21947485542695414,0.11112975,1990,0.10834510213534723
0.4395405060667863,0.6932817,1990,-0.25374120408107137
0.7516096238000425,0.9049165,1990,-0.15330690108704248
2.222522655839508,2.0570903,1990,0.1654323733993226
0.6316536173577327,0.57682794,1990,0.05482567403269001
0.3633676646018369,0.36021692,1990,0.0031507489943845
0.2249663307123193,0.22730412,1990,-0.0023377851791372972
0.042082899169541575,0.16907893,1990,-0.12699603204288365
0.3133091022773126,0.4053201,1990,-0.09201100565954651
0.032680516802424425,0.04345729,1990,-0.010776771492606169
0.07244454236314898,0.015514562,1990,0.056929980456692036
0.22307600983742207,0.22899784,1990,-0.005921831639972036
0.711786466383292,0.51137096,1990,0.20041550948555642
0.5794268602902041,0.5940889,1990,-0.0146620517199888
0.3297857798475616,0.2910961,1990,0.0386896885771148
0.1288482623662505,0.11925442,1990,0.009593844648793676
1.6399958823304916,1.3262383,1990,0.31375760775621186
2.8646902000510077,2.219364,1990,0.6453262722098212
1.473543117008839,1.5751851,1990,-0.10164194349225952
1.0455910443906402,0.8556867,1990,0.1899043202046966
0.2761164153175674,0.27707586,1990,-0.0009594416064895861
0.35970237541490363,0.4002496,1990,-0.040547224995557796
0.03476407741330846,0.1352762,1990,-0.10051212097383753
1.507895970037001,1.7882222,1990,-0.2803262236809556
0.29338239767898533,0.24697109,1990,0.04641131201137516
0.07710089246635,0.12760825,1990,-0.05050736208553751
0.10973395758216738,0.2569923,1990,-0.14725835270340087
0.22448651786354187,0.27325067,1990,-0.048764151377409665
0.3802986670146253,0.49365142,1990,-0.1133527528633807
0.1137774216071443,0.11214363,1990,0.0016337933079079991
0.042494053533221283,0.06475607,1990,-0.022262019524430236
0.7104483578374922,0.6820261,1990,0.02842226959972971
0.9505347281932972,0.7288311,1990,0.22170361580850106
2.224180098816016,1.7129282,1990,0.5112519228898074
0.22711361122582865,0.2883767,1990,-0.0612630777313857
0.3041148093629876,0.21330398,1990,0.09081082615147029
1.4608343334026679,1.0196313,1990,0.4412030668087348
0.5024805056226677,1.1576048,1990,-0.655124307953077
1.5748060520057026,1.5952573,1990,-0.020451230251377517
0.48099502696341256,0.5991589,1990,-0.11816385613137503
0.2886705361981988,0.24484797,1990,0.04382256797748807
0.7941564595747845,0.84773636,1990,-0.05357989906779359
0.03860887168685015,0.20050937,1990,-0.16190049768647138
0.8551275378573334,1.0892049,1990,-0.23407736955996394
0.27631546833327436,0.44764024,1990,-0.17132477185913897
0.16011969112688282,0.27216327,1990,-0.11204358077710888
1.1461677269050135,1.0196313,1990,0.12653646031108035
1.872156023522922,1.1576048,1990,0.7145512099471774
1.4795021035003202,1.5952573,1990,-0.11575517875675989
0.7518670379611656,0.5991589,1990,0.152708154866378
0.299975288945206,0.24484797,1990,0.05512732072449522
0.21510461132072756,0.23741874,1990,-0.022314129667050153
8.215434562131686e-05,0.25367704,1990,-0.2535948859928949
0.4837732151180825,0.4997785,1990,-0.016005294021932126
0.21033663042972392,0.114111796,1990,0.09622483440826243
0.11414310127275107,0.045182448,1990,0.06896065339224455
0.15553029990328274,0.20300889,1990,-0.0474785902486948
0.17458932699987742,0.21926725,1990,-0.04467792210748342
0.38170006577279,0.3903298,1990,-0.008629742223959902
0.17948058479366658,0.1250237,1990,0.05445689194736836
0.046012460926817864,0.041009236,1990,0.005003224799679726
0.6129875878517946,0.57446164,1990,0.03852594892433492
0.3680145941360332,0.43955716,1990,-0.07154257077142223
0.9687491990183901,1.0612383,1990,-0.09248908986100446
0.32103383969098664,0.30890453,1990,0.012129311073127758
0.10701101040287343,0.12136016,1990,-0.014349150007530773
1.5378860312047133,1.2379802,1990,0.29990578466082907
0.047788332523175645,0.1232211,1990,-0.07543276685350282
1.5743333873804235,1.5030347,1990,0.07129867649632926
0.15040575483641064,0.1475378,1990,0.0028679571469727716
0.10432244357268128,0.08308451,1990,0.021237934796016544
0.530289280060246,0.46663544,1990,0.06365384424062015
0.8658771361639055,0.4581199,1990,0.40775723712940537
1.8527615803505815,1.6174011,1990,0.23536045730370647
0.36767779559920916,0.26371965,1990,0.10395814747642168
0.26261417273020005,0.13797408,1990,0.12464008930658554
0.2025516956401114,0.196066,1990,0.006485688622022118
0.005022204828071771,0.10465012,1990,-0.09962791262884123
0.37066533307523475,0.43417105,1990,-0.0635057177117373
0.10555687862164716,0.050550148,1990,0.05500673073060254
0.08974725279221168,0.03590358,1990,0.05384367230543724
0.1490129410600779,0.17297316,1990,-0.0239602149152639
0.21676123226183172,0.17961147,1990,0.03714975798624273
0.2755057938959156,0.350674,1990,-0.07516820946674002
0.12589178931129186,0.11083136,1990,0.015060431772591754
0.04166788617119298,0.027158558,1990,0.014509327802510116
0.4332986914593336,0.37907895,1990,0.05421973700109689
0.015388280629738545,0.1378134,1990,-0.1224251235727227
0.6071664995415524,0.9767877,1990,-0.369621186806409
0.07588421767562999,0.097452655,1990,-0.021568437758978473
0.05915782204248042,0.07318414,1990,-0.014026317984088946
0.3346871767060605,0.28651845,1990,0.04816872215436374
0.04280349514008222,0.11847918,1990,-0.07567568221568408
0.486972793470159,0.5451923,1990,-0.058219507803186965
0.13088069053665485,0.10267171,1990,0.02820897789970722
0.1210766097464762,0.07120339,1990,0.04987322147276023
1.3636138533524802,1.3542194,1990,0.009394416706972386
0.8197637687222777,0.7971532,1990,0.022610593845110993
1.6249052523554692,1.6922646,1990,-0.0673593045292964
0.4263572676714576,0.4581794,1990,-0.031822146600850754
0.13883844039036414,0.20248066,1990,-0.0636422184984527
0.8066806007465865,0.81522596,1990,-0.008545358077571175
1.2834772320192729,0.9175982,1990,0.3658790440958415
1.1987220514464458,1.5762361,1990,-0.37751407736062204
0.5849261211255367,0.52168334,1990,0.0632427858212764
0.08740749323994833,0.20922768,1990,-0.12182018792002482
1.6904072557594894,1.4960678,1990,0.19433949338461143
3.1657549064045583,2.66626,1990,0.49949490236097915
1.7422118768913972,1.7195462,1990,0.02266567804648756
0.8997224046291965,0.9248005,1990,-0.02507811054566922
0.35617824744197624,0.3297516,1990,0.026426636686055827
1.2988004280380774,1.288068,1990,0.010732371931509999
1.3696662833450892,1.5048677,1990,-0.13520138957513783
1.1884717087810022,1.3374345,1990,-0.14896282147717654
0.588274782277112,0.6287975,1990,-0.04052268924617286
0.2128178079002183,0.22514749,1990,-0.01232967783281394
0.4969275077682629,0.41404724,1990,0.08288026655732539
0.520963099473586,0.4115962,1990,0.10936689066277971
1.519412252065802,1.4273878,1990,0.09202441847052611
0.11059953114255865,0.14564797,1990,-0.035048441679630685
0.19726910471398082,0.1880086,1990,0.009260498280112411
1.324378257545848,1.2541496,1990,0.07022870138587489
2.7460568572171145,2.3104765,1990,0.4355803156979494
1.8725017036533114,1.7604173,1990,0.11208436146733725
0.862969526496184,0.7813508,1990,0.08161873504186878
0.18075148087022705,0.22889684,1990,-0.048145360536595155
0.40015031175206645,0.3280505,1990,0.07209981755803568
0.3188845882149161,0.29845306,1990,0.020431525442165255
0.848079716805336,0.7303871,1990,0.11769262516867829
0.13835148248606205,0.13704252,1990,0.0013089600556421277
0.053470429291602645,0.06606468,1990,-0.012594248840931382
0.27857362032488936,0.32170665,1990,-0.04313303231640703
0.3993254723495631,0.2992704,1990,0.10005508088532972
0.648699923821781,0.74133956,1990,-0.0926396405016443
0.32538518846183595,0.13785988,1990,0.1875253075376111
0.03744087777458829,0.07934826,1990,-0.04190738089955646
0.17448714206287305,0.30187973,1990,-0.127392591738015
0.33176899101359275,0.30033275,1990,0.03143623616320518
0.5279216442451518,0.58679837,1990,-0.05887672563933921
0.10170094357397481,0.13363037,1990,-0.03192942155931071
0.08620176617488534,0.07418241,1990,0.012019352656456539
0.2047179698895296,0.17297316,1990,0.03174481391418779
0.12151309913049292,0.14847255,1990,-0.026959448400635008
0.3371395097556821,0.31953505,1990,0.017604462939809884
0.060624682572761206,0.07973592,1990,-0.019111237260422083
0.04048700979086655,0.027158558,1990,0.013328451422183689
0.4589182888518379,0.5678335,1990,-0.10891519436730884
1.573879481050731,0.81818193,1990,0.7556975490782274
0.9391567096234511,1.3882308,1990,-0.449074091005211
0.3171810902092878,0.29181612,1990,0.025364974829954312
0.084526953654552,0.11801769,1990,-0.03349073473904084
0.18553685486253144,0.31215078,1990,-0.12661392152372955
0.4354070353560038,0.32840914,1990,0.10699790001435949
0.4305966415453665,0.54880995,1990,-0.11821330403797703
0.15009293959727418,0.16730207,1990,-0.017209132450913073
0.09425933784427955,0.119914554,1990,-0.025655216215225915
0.6866574001801086,0.67596084,1990,0.010696561385400316
0.10975537916338016,0.34072188,1990,-0.23096649626577329
2.693027210035091,3.067865,1990,-0.3748376848318524
0.3021459043080754,0.34526607,1990,-0.04312016963410903
0.22621850034969906,0.29654053,1990,-0.07032202818614383
1.1402439031968425,0.89223814,1990,0.24800576309064137
0.10816860670390073,0.16830821,1990,-0.060139606649256314
4.491207578318043,3.9196265,1990,0.5715811039375502
0.5991940556399942,0.54911333,1990,0.05008072241474393
0.2431388923172854,0.32536113,1990,-0.08222224030447975
1.0054408970983202,0.6071463,1990,0.3982945743711168
1.1027641636823147,0.64444524,1990,0.45831892318472556
0.9607971826521288,1.3738172,1990,-0.4130200227769484
0.34078601070079484,0.33112893,1990,0.00965708561572709
0.10066471585364715,0.1573305,1990,-0.05666578224567993
0.26315971580429715,0.2591232,1990,0.004036509665686305
0.05625039452180674,0.17130804,1990,-0.11505764609708974
0.3414417831084756,0.4120135,1990,-0.07057171782040317
0.09577315661054703,0.1000118,1990,-0.004238646599234619
0.031248419129904954,0.042727016,1990,-0.011478596782627852
0.1970135607867837,0.25562668,1990,-0.05861311768001318
0.04441521365552392,0.12408488,1990,-0.07966966878265891
0.6995578582089151,0.8566776,1990,-0.15711973359177456
0.023210941913241908,0.022361323,1990,0.0008496186758227796
0.02726610590704163,0.017433826,1990,0.009832280026752554
0.08959533940108987,0.30187973,1990,-0.21228439439979818
0.36637184391671707,0.30033275,1990,0.06603908906632949
0.4668487831636286,0.58679837,1990,-0.11994958672086237
0.041091920908962645,0.13363037,1990,-0.09253844422432288
0.05819229558130124,0.07418241,1990,-0.01599011793712756
0.3897030566175027,0.4878472,1990,-0.0981441523592429
0.33681300935206293,0.38956144,1990,-0.052748435168887386
1.3959605287604282,1.3787999,1990,0.017160613446707496
0.2901723272350812,0.2500007,1990,0.04017164178166627
0.21969214552997265,0.12425511,1990,0.09543703222631131
0.1643944858277665,0.21803577,1990,-0.05364128661505119
0.37362809702961386,0.29052538,1990,0.08310272023289145
0.39433133189622077,0.5389523,1990,-0.14462095911558953
0.09758631195503793,0.10314498,1990,-0.005558669012006898
0.028793658920851208,0.010832407,1990,0.017961252340403057
2.3762347813016014,2.0443468,1990,0.33188797191439434
2.7312345232230255,2.4848678,1990,0.24636671202002258
1.64983005612715,1.6353925,1990,0.014437509473402388
0.9493659465463766,0.8868705,1990,0.06249544312077848
0.13980821843172794,0.198633,1990,-0.0588247818229031
1.649087378050377,1.2054303,1990,0.44365710880904397
1.451802645909791,1.176425,1990,0.2753776657462168
1.624817607289137,1.6237905,1990,0.0010271047409191603
0.36793418320477095,0.46317023,1990,-0.09523604718387041
0.14986149368901966,0.20882006,1990,-0.05895856620649578
0.18479644676730586,0.26957887,1990,-0.08478242734386968
0.6088025523434522,0.43264022,1990,0.17616232764824646
0.6498234923739847,0.6251919,1990,0.024631565417807977
0.16560892721272727,0.17202401,1990,-0.006415084399211207
0.08083930050704276,0.11257606,1990,-0.031736759490039
0.3535080795154088,0.32170665,1990,0.031801426874112415
0.009572326800736925,0.2992704,1990,-0.28969806466349646
0.4949559505065725,0.6310135,1990,-0.13605756210481668
0.16797296505300038,0.13785988,1990,0.03011308412877553
0.14533558565161842,0.07934826,1990,0.06598732697747367
1.7759741184632476,1.1663302,1990,0.6096439001481231
2.767805836024268,1.6536347,1990,1.1141711686277227
1.2709249172447075,1.6351676,1990,-0.36424268147965777
1.0822199822198688,0.6822516,1990,0.39996840961092106
0.2154623993805097,0.28475827,1990,-0.06929587040632501
0.7802102587088371,0.63712126,1990,0.14308899854266888
1.5130128473451279,0.74491763,1990,0.7680952161958359
1.300893954643377,1.5606503,1990,-0.259756394019953
0.6192858430092609,0.3611039,1990,0.25818195068290595
0.23994577013925217,0.18730545,1990,0.05264031969979904
0.167133506177139,0.2569923,1990,-0.08985880410842922
0.23439348621586273,0.27325067,1990,-0.03885718302508881
0.4060457646411098,0.49365142,1990,-0.08760565523689617
0.07594603625399955,0.11214363,1990,-0.036197592045236746
0.05647768743072832,0.06475607,1990,-0.0082783856269232
